a,x,y,z,a,
9.39E+13,0.89064306,-2.7341783,9.471462,3,acg
9.39E+13,0.93852705,-2.7724855,9.394848,3,acg
9.39E+13,0.866701,-2.7964275,9.399636,3,acg
9.39E+13,0.90021986,-2.7150247,9.397242,3,acg
9.39E+13,0.8762778,-2.7700913,9.43076,3,acg
9.39E+13,0.89782566,-2.8060043,9.392453,3,acg
9.39E+13,1.0534488,-2.695871,9.416395,3,acg
9.39E+13,0.93134445,-2.7030537,9.459491,3,acg
9.39E+13,0.94092125,-2.681506,9.459491,3,acg
9.39E+13,0.9528923,-2.779668,9.454702,3,acg
9.39E+13,0.91937345,-2.72939,9.452309,3,acg
9.39E+13,0.94092125,-2.80361,9.421184,3,acg
9.39E+13,0.92176765,-2.7940333,9.40203,3,acg
9.39E+13,0.91937345,-2.791639,9.423578,3,acg
9.39E+13,0.89303726,-2.7581203,9.442732,3,acg
9.39E+13,0.91458505,-2.717419,9.375694,3,acg
9.39E+13,1.0079589,-2.7222073,9.481039,3,acg
9.39E+13,0.90979666,-2.7605145,9.406818,3,acg
9.39E+13,0.92895025,-2.7964275,9.394848,3,acg
9.39E+13,0.91937345,-2.7365725,9.488221,3,acg
9.39E+13,0.89782566,-2.8179753,9.428367,3,acg
9.39E+13,0.9504981,-2.731784,9.433155,3,acg
9.39E+13,0.9552865,-2.7126305,9.435549,3,acg
9.39E+13,0.9792285,-2.7030537,9.397242,3,acg
9.39E+13,0.9935937,-2.7102363,9.358934,3,acg
9.39E+13,0.9576807,-2.8443117,9.409213,3,acg
9.39E+13,0.90500826,-2.777274,9.445126,3,acg
9.39E+13,0.9600749,-2.7700913,9.421184,3,acg
9.39E+13,0.9648633,-2.753332,9.40203,3,acg
9.39E+13,0.93373865,-2.7222073,9.423578,3,acg
9.39E+13,0.90021986,-2.7868507,9.409213,3,acg
9.39E+13,0.90021986,-2.753332,9.361329,3,acg
9.39E+13,0.90261406,-2.7820623,9.414001,3,acg
9.39E+13,0.9888053,-2.7964275,9.406818,3,acg
9.39E+13,0.9696517,-2.767697,9.411607,3,acg
9.39E+13,0.91458505,-2.7126305,9.392453,3,acg
9.39E+13,0.94570965,-2.813187,9.452309,3,acg
9.39E+13,0.9600749,-2.767697,9.423578,3,acg
9.39E+13,0.8858546,-2.731784,9.370906,3,acg
9.39E+13,0.91937345,-2.7485435,9.382876,3,acg
9.39E+13,0.9816227,-2.777274,9.478644,3,acg
9.39E+13,0.8858546,-2.7030537,9.3733,3,acg
9.39E+13,0.90979666,-2.7581203,9.375694,3,acg
9.39E+13,0.9504981,-2.8682537,9.40203,3,acg
9.39E+13,0.9576807,-2.8538885,9.375694,3,acg
9.39E+13,0.89543146,-2.7629087,9.437943,3,acg
9.39E+13,0.8882488,-2.705448,9.471462,3,acg
9.39E+13,0.90500826,-2.755726,9.404425,3,acg
9.39E+13,0.90979666,-2.7940333,9.416395,3,acg
9.39E+13,0.8738836,-2.7868507,9.385271,3,acg
9.39E+13,0.90740246,-2.825158,9.380483,3,acg
9.39E+13,0.91458505,-2.7389667,9.394848,3,acg
9.39E+13,0.89782566,-2.765303,9.421184,3,acg
9.39E+13,0.8810662,-2.813187,9.354146,3,acg
9.39E+13,0.9672575,-2.6910827,9.363723,3,acg
9.39E+13,0.9696517,-2.7724855,9.385271,3,acg
9.39E+13,0.91458505,-2.7006595,9.3661175,3,acg
9.39E+13,0.9959879,-2.7341783,9.43076,3,acg
9.39E+13,0.9528923,-2.815581,9.414001,3,acg
9.39E+13,0.94092125,-2.767697,9.440337,3,acg
9.39E+13,0.9816227,-2.767697,9.399636,3,acg
9.39E+13,0.93373865,-2.815581,9.423578,3,acg
9.39E+13,0.93852705,-2.7605145,9.461885,3,acg
9.39E+13,0.93134445,-2.8491,9.414001,3,acg
9.39E+13,0.89064306,-2.8514943,9.473856,3,acg
9.39E+13,0.93613285,-2.8083985,9.409213,3,acg
9.39E+13,0.92176765,-2.801216,9.390059,3,acg
9.39E+13,0.94570965,-2.837129,9.469068,3,acg
9.39E+13,0.8882488,-2.7222073,9.433155,3,acg
9.39E+13,0.94331545,-2.7605145,9.437943,3,acg
9.39E+13,0.9720459,-2.7581203,9.406818,3,acg
9.39E+13,0.93613285,-2.741361,9.387665,3,acg
9.39E+13,0.9600749,-2.741361,9.44752,3,acg
9.39E+13,0.94331545,-2.7844565,9.423578,3,acg
9.39E+13,0.866701,-2.837129,9.459491,3,acg
9.39E+13,0.92176765,-2.7868507,9.425972,3,acg
9.39E+13,0.9552865,-2.717419,9.358934,3,acg
9.39E+13,0.9624691,-2.743755,9.411607,3,acg
9.39E+13,0.9600749,-2.7844565,9.409213,3,acg
9.39E+13,0.8595184,-2.7868507,9.368511,3,acg
9.39E+13,0.94810385,-2.8395233,9.390059,3,acg
9.39E+13,0.866701,-2.834735,9.404425,3,acg
9.39E+13,0.89303726,-2.7629087,9.409213,3,acg
9.39E+13,0.8882488,-2.846706,9.394848,3,acg
9.39E+13,0.94570965,-2.791639,9.385271,3,acg
9.39E+13,0.92895025,-2.7581203,9.404425,3,acg
9.39E+13,0.93373865,-2.7461493,9.421184,3,acg
9.39E+13,0.92416185,-2.767697,9.421184,3,acg
9.39E+13,1.0103531,-2.755726,9.409213,3,acg
9.39E+13,0.94810385,-2.777274,9.399636,3,acg
9.39E+13,0.8499416,-2.7820623,9.409213,3,acg
9.39E+13,0.91697925,-2.743755,9.440337,3,acg
9.39E+13,0.89064306,-2.767697,9.3661175,3,acg
9.39E+13,0.91219085,-2.72939,9.3661175,3,acg
9.39E+13,0.93373865,-2.8107927,9.466674,3,acg
9.39E+13,0.8499416,-2.7629087,9.385271,3,acg
9.39E+13,0.8762778,-2.8107927,9.346964,3,acg
9.39E+13,0.93852705,-2.8993783,9.358934,3,acg
9.39E+13,0.94810385,-2.861071,9.414001,3,acg
9.39E+13,0.90500826,-2.767697,9.421184,3,acg
9.39E+13,1.0199299,-2.6886885,9.394848,3,acg
9.39E+13,0.93134445,-2.695871,9.397242,3,acg
9.39E+13,0.8810662,-2.779668,9.363723,3,acg
9.39E+13,0.94331545,-2.753332,9.406818,3,acg
9.39E+13,0.92176765,-2.8323407,9.3661175,3,acg
9.39E+13,0.89543146,-2.8538885,9.385271,3,acg
9.39E+13,0.93134445,-2.7269957,9.425972,3,acg
9.39E+13,0.90740246,-2.7605145,9.421184,3,acg
9.39E+13,0.9600749,-2.777274,9.454702,3,acg
9.39E+13,0.878672,-2.7581203,9.409213,3,acg
9.39E+13,0.8714894,-2.767697,9.425972,3,acg
9.39E+13,0.9935937,-2.7868507,9.378088,3,acg
9.39E+13,0.94810385,-2.731784,9.416395,3,acg
9.39E+13,0.93613285,-2.80361,9.416395,3,acg
9.39E+13,0.9648633,-2.7581203,9.416395,3,acg
9.39E+13,0.8810662,-2.7222073,9.3733,3,acg
9.39E+13,0.9648633,-2.7868507,9.461885,3,acg
9.39E+13,0.9935937,-2.767697,9.409213,3,acg
9.39E+13,0.91458505,-2.741361,9.41879,3,acg
9.39E+13,0.90979666,-2.777274,9.437943,3,acg
9.39E+13,0.9911995,-2.7724855,9.473856,3,acg
9.39E+13,0.93373865,-2.779668,9.428367,3,acg
9.39E+13,0.93373865,-2.7389667,9.387665,3,acg
9.39E+13,0.94570965,-2.7269957,9.399636,3,acg
9.39E+13,0.94331545,-2.6910827,9.459491,3,acg
9.39E+13,0.94331545,-2.801216,9.416395,3,acg
9.39E+13,0.9888053,-2.7509377,9.421184,3,acg
9.39E+13,0.9672575,-2.7389667,9.461885,3,acg
9.39E+13,0.9935937,-2.8179753,9.433155,3,acg
9.39E+13,0.92895025,-2.822764,9.440337,3,acg
9.39E+13,0.93613285,-2.7844565,9.435549,3,acg
9.39E+13,0.94810385,-2.779668,9.445126,3,acg
9.39E+13,0.8451532,-2.765303,9.469068,3,acg
9.39E+13,0.93852705,-2.7389667,9.428367,3,acg
9.39E+13,0.92176765,-2.7461493,9.380483,3,acg
9.39E+13,0.8571242,-2.741361,9.457097,3,acg
9.39E+13,0.9528923,-2.791639,9.437943,3,acg
9.39E+13,0.91937345,-2.7700913,9.394848,3,acg
9.39E+13,0.90979666,-2.755726,9.421184,3,acg
9.39E+13,0.866701,-2.7246015,9.423578,3,acg
9.39E+13,0.9720459,-2.7365725,9.390059,3,acg
9.39E+13,0.91697925,-2.791639,9.397242,3,acg
9.39E+13,0.93134445,-2.779668,9.437943,3,acg
9.39E+13,0.9624691,-2.6767175,9.421184,3,acg
9.39E+13,0.93613285,-2.7222073,9.414001,3,acg
9.39E+13,0.9504981,-2.7940333,9.397242,3,acg
9.39E+13,0.91937345,-2.743755,9.469068,3,acg
9.39E+13,0.8738836,-2.6647465,9.425972,3,acg
9.39E+13,0.92655605,-2.719813,9.390059,3,acg
9.39E+13,0.9696517,-2.8538885,9.440337,3,acg
9.39E+13,0.92416185,-2.8538885,9.394848,3,acg
9.39E+13,0.92895025,-2.7030537,9.378088,3,acg
9.39E+13,0.90261406,-2.6479871,9.449914,3,acg
9.39E+13,0.9840169,-2.6647465,9.423578,3,acg
9.39E+13,0.9768343,-2.767697,9.385271,3,acg
9.39E+13,0.90500826,-2.7964275,9.478644,3,acg
9.39E+13,0.842759,-2.8203697,9.349358,3,acg
9.39E+13,0.91458505,-2.6791117,9.485827,3,acg
9.39E+13,0.92176765,-2.7150247,9.41879,3,acg
9.39E+13,0.93134445,-2.7269957,9.452309,3,acg
9.39E+13,0.9672575,-2.7222073,9.390059,3,acg
9.39E+13,0.8834604,-2.717419,9.43076,3,acg
9.39E+13,0.8643068,-2.6647465,9.428367,3,acg
9.39E+13,0.92176765,-2.7269957,9.375694,3,acg
9.39E+13,0.92895025,-2.7389667,9.40203,3,acg
9.39E+13,0.90500826,-2.755726,9.43076,3,acg
9.39E+13,0.9552865,-2.7868507,9.394848,3,acg
9.39E+13,0.91458505,-2.72939,9.476251,3,acg
9.39E+13,0.9600749,-2.7365725,9.449914,3,acg
9.39E+13,0.93613285,-2.767697,9.41879,3,acg
9.39E+13,0.91937345,-2.7102363,9.464279,3,acg
9.39E+13,0.9768343,-2.779668,9.392453,3,acg
9.39E+13,0.90261406,-2.870648,9.411607,3,acg
9.39E+13,0.94570965,-2.8060043,9.40203,3,acg
9.39E+13,0.93613285,-2.6910827,9.435549,3,acg
9.39E+13,0.89303726,-2.7222073,9.41879,3,acg
9.39E+13,0.93613285,-2.6791117,9.449914,3,acg
9.39E+13,0.90021986,-2.777274,9.421184,3,acg
9.39E+13,0.90021986,-2.7461493,9.411607,3,acg
9.39E+13,0.9696517,-2.7988217,9.3733,3,acg
9.39E+13,0.8714894,-2.7365725,9.375694,3,acg
9.39E+13,0.90500826,-2.7126305,9.514558,3,acg
9.39E+13,0.89543146,-2.755726,9.351752,3,acg
9.39E+13,0.89064306,-2.8060043,9.397242,3,acg
9.39E+13,0.91458505,-2.7581203,9.41879,3,acg
9.39E+13,0.90021986,-2.755726,9.414001,3,acg
9.39E+13,0.90261406,-2.8538885,9.421184,3,acg
9.39E+13,0.90021986,-2.7629087,9.445126,3,acg
9.39E+13,0.9528923,-2.7605145,9.397242,3,acg
9.39E+13,0.842759,-2.7150247,9.394848,3,acg
9.39E+13,0.9504981,-2.755726,9.440337,3,acg
9.39E+13,0.94810385,-2.801216,9.41879,3,acg
9.39E+13,0.92416185,-2.7246015,9.40203,3,acg
9.39E+13,0.9504981,-2.7700913,9.394848,3,acg
9.39E+13,0.90740246,-2.9233203,9.409213,3,acg
9.39E+13,0.8738836,-2.837129,9.452309,3,acg
9.39E+13,0.9576807,-2.731784,9.40203,3,acg
9.39E+13,0.9816227,-2.7246015,9.397242,3,acg
9.39E+13,0.9840169,-2.791639,9.437943,3,acg
9.39E+13,0.90500826,-2.80361,9.43076,3,acg
9.39E+13,0.94331545,-2.72939,9.3661175,3,acg
9.39E+13,0.92655605,-2.7605145,9.464279,3,acg
9.39E+13,0.93373865,-2.789245,9.425972,3,acg
9.39E+13,0.8571242,-2.7964275,9.358934,3,acg
9.39E+13,0.9983821,-2.789245,9.433155,3,acg
9.39E+13,1.0414777,-2.813187,9.500193,3,acg
9.39E+13,0.8762778,-2.6910827,9.40203,3,acg
9.39E+13,0.9911995,-2.765303,9.421184,3,acg
9.39E+13,0.90500826,-2.8562827,9.409213,3,acg
9.39E+13,0.9504981,-2.7485435,9.454702,3,acg
9.39E+13,0.90021986,-2.7964275,9.433155,3,acg
9.39E+13,0.9600749,-2.7461493,9.3733,3,acg
9.39E+13,0.91219085,-2.7222073,9.351752,3,acg
9.39E+13,0.89782566,-2.7988217,9.399636,3,acg
9.39E+13,0.94570965,-2.7820623,9.397242,3,acg
9.39E+13,0.91697925,-2.753332,9.354146,3,acg
9.39E+13,0.9528923,-2.813187,9.40203,3,acg
9.39E+13,0.9576807,-2.791639,9.414001,3,acg
9.39E+13,0.8762778,-2.777274,9.476251,3,acg
9.39E+13,0.89543146,-2.7581203,9.43076,3,acg
9.39E+13,0.94570965,-2.7222073,9.406818,3,acg
9.39E+13,0.8882488,-2.693477,9.414001,3,acg
9.39E+13,0.93613285,-2.7485435,9.399636,3,acg
9.39E+13,0.9792285,-2.7820623,9.358934,3,acg
9.39E+13,0.90979666,-2.7700913,9.368511,3,acg
9.39E+13,0.92176765,-2.779668,9.428367,3,acg
9.39E+13,0.91697925,-2.743755,9.406818,3,acg
9.39E+13,0.94810385,-2.7269957,9.442732,3,acg
9.39E+13,0.8858546,-2.8203697,9.411607,3,acg
9.39E+13,0.90979666,-2.7988217,9.382876,3,acg
9.39E+13,0.92176765,-2.8179753,9.41879,3,acg
9.39E+13,0.9720459,-2.7868507,9.457097,3,acg
9.39E+13,0.92655605,-2.789245,9.368511,3,acg
9.39E+13,0.93373865,-2.681506,9.3661175,3,acg
9.39E+13,0.93613285,-2.7964275,9.378088,3,acg
9.39E+13,0.94810385,-2.779668,9.406818,3,acg
9.39E+13,0.8858546,-2.669535,9.471462,3,acg
9.39E+13,0.91458505,-2.7964275,9.423578,3,acg
9.39E+13,0.9672575,-2.813187,9.495404,3,acg
9.39E+13,0.8403648,-2.7868507,9.406818,3,acg
9.39E+13,0.85473,-2.815581,9.392453,3,acg
9.39E+13,0.90021986,-2.8107927,9.399636,3,acg
9.39E+13,0.93613285,-2.837129,9.397242,3,acg
9.39E+13,0.9552865,-2.7868507,9.394848,3,acg
9.39E+13,0.9552865,-2.743755,9.399636,3,acg
9.39E+13,0.93613285,-2.7102363,9.457097,3,acg
9.39E+13,0.91458505,-2.7629087,9.437943,3,acg
9.39E+13,0.8858546,-2.8107927,9.380483,3,acg
9.39E+13,0.8690952,-2.8299465,9.421184,3,acg
9.39E+13,0.92655605,-2.7820623,9.375694,3,acg
9.39E+13,0.9744401,-2.846706,9.469068,3,acg
9.39E+13,0.8834604,-2.825158,9.363723,3,acg
9.39E+13,0.91697925,-2.7964275,9.378088,3,acg
9.39E+13,0.91219085,-2.7030537,9.481039,3,acg
9.39E+13,0.9744401,-2.719813,9.461885,3,acg
9.39E+13,0.9696517,-2.731784,9.399636,3,acg
9.39E+13,0.9696517,-2.8754363,9.378088,3,acg
9.39E+13,0.9816227,-2.7988217,9.351752,3,acg
9.39E+13,0.9552865,-2.8562827,9.416395,3,acg
9.39E+13,0.89064306,-2.7700913,9.349358,3,acg
9.39E+13,0.91458505,-2.7341783,9.414001,3,acg
9.39E+13,0.90740246,-2.743755,9.437943,3,acg
9.39E+13,0.9552865,-2.72939,9.3661175,3,acg
9.39E+13,0.9576807,-2.8778305,9.414001,3,acg
9.39E+13,0.92176765,-2.8395233,9.421184,3,acg
9.39E+13,0.8762778,-2.7868507,9.416395,3,acg
9.39E+13,0.94092125,-2.7820623,9.449914,3,acg
9.39E+13,0.9576807,-2.777274,9.392453,3,acg
9.39E+13,0.91937345,-2.717419,9.404425,3,acg
9.39E+13,0.91458505,-2.7724855,9.409213,3,acg
9.39E+13,0.93613285,-2.7629087,9.442732,3,acg
9.39E+13,0.90500826,-2.7461493,9.382876,3,acg
9.40E+13,0.9792285,-2.932897,9.406818,3,acg
9.40E+13,0.8714894,-2.7389667,9.349358,3,acg
9.40E+13,0.9792285,-2.9640217,9.354146,3,acg
9.40E+13,0.92655605,-2.9520507,9.275137,3,acg
9.40E+13,0.9624691,-2.918532,9.308656,3,acg
9.40E+13,0.9600749,-2.906561,9.380483,3,acg
9.40E+13,0.94331545,-2.8179753,9.382876,3,acg
9.40E+13,0.89782566,-2.8538885,9.349358,3,acg
9.40E+13,0.91219085,-2.9161377,9.346964,3,acg
9.39E+13,-0.9468411,0.2919936,0.015882496,3,gyro
9.39E+13,-0.4373795,-0.004886922,-0.49113566,3,gyro
9.39E+13,0.13194689,0.26633725,0.312763,3,gyro
9.39E+13,0.002443461,0.002443461,0.008552114,3,gyro
9.39E+13,0.004886922,0.001221731,0.001221731,3,gyro
9.39E+13,0.006108652,0,0.001221731,3,gyro
9.39E+13,0.006108652,-0.001221731,0.001221731,3,gyro
9.39E+13,0.008552114,-0.001221731,0,3,gyro
9.39E+13,0.007330383,0,0.001221731,3,gyro
9.39E+13,0.001221731,-0.001221731,0.002443461,3,gyro
9.39E+13,0.002443461,-0.001221731,0.002443461,3,gyro
9.39E+13,0.001221731,-0.002443461,0.001221731,3,gyro
9.39E+13,-0.008552114,-0.003665192,0.003665192,3,gyro
9.39E+13,-0.009773844,-0.002443461,0.002443461,3,gyro
9.39E+13,0.003665192,0.001221731,0.001221731,3,gyro
9.39E+13,0.008552114,0,-0.001221731,3,gyro
9.39E+13,0.007330383,0.001221731,-0.001221731,3,gyro
9.39E+13,-0.001221731,-0.002443461,0,3,gyro
9.39E+13,-0.001221731,0.001221731,0,3,gyro
9.39E+13,0.001221731,0,-0.001221731,3,gyro
9.39E+13,0.004886922,0.001221731,0,3,gyro
9.39E+13,0,0,0,3,gyro
9.39E+13,-0.004886922,0,0.001221731,3,gyro
9.39E+13,-0.001221731,0.002443461,0,3,gyro
9.39E+13,0.002443461,0,0,3,gyro
9.39E+13,0.010995574,0,-0.001221731,3,gyro
9.39E+13,0.008552114,0.006108652,0,3,gyro
9.39E+13,-0.013439035,-0.001221731,0.003665192,3,gyro
9.39E+13,-0.002443461,-0.002443461,-0.002443461,3,gyro
9.39E+13,0.02076942,0.007330383,-0.003665192,3,gyro
9.39E+13,-0.004886922,-0.001221731,0.001221731,3,gyro
9.39E+13,-0.021991149,-0.006108652,0.002443461,3,gyro
9.39E+13,0.010995574,-0.001221731,-0.001221731,3,gyro
9.39E+13,0.039095376,0.007330383,-0.007330383,3,gyro
9.39E+13,0.02321288,0.007330383,-0.004886922,3,gyro
9.39E+13,-0.007330383,0.002443461,0.002443461,3,gyro
9.39E+13,-0.02321288,-0.001221731,0.004886922,3,gyro
9.39E+13,-0.008552114,0,0,3,gyro
9.39E+13,-0.001221731,0.002443461,0,3,gyro
9.39E+13,0.003665192,0,-0.001221731,3,gyro
9.39E+13,0.017104227,0.003665192,-0.002443461,3,gyro
9.39E+13,0.017104227,0.001221731,0.001221731,3,gyro
9.39E+13,0.010995574,-0.001221731,-0.002443461,3,gyro
9.39E+13,0.015882496,0.006108652,-0.002443461,3,gyro
9.39E+13,0.002443461,-0.001221731,0.001221731,3,gyro
9.39E+13,-0.006108652,-0.003665192,0,3,gyro
9.39E+13,0,-0.001221731,0,3,gyro
9.39E+13,-0.002443461,0,0.001221731,3,gyro
9.39E+13,0.004886922,-0.001221731,-0.001221731,3,gyro
9.39E+13,0.009773844,0.004886922,-0.001221731,3,gyro
9.39E+13,-0.004886922,-0.001221731,0,3,gyro
9.39E+13,-0.008552114,-0.001221731,0.001221731,3,gyro
9.39E+13,-0.003665192,-0.001221731,0.002443461,3,gyro
9.39E+13,-0.002443461,0,0.002443461,3,gyro
9.39E+13,0.013439035,0.002443461,0,3,gyro
9.39E+13,0.02321288,0.001221731,-0.002443461,3,gyro
9.39E+13,0.009773844,0,0.001221731,3,gyro
9.39E+13,0,-0.002443461,0.002443461,3,gyro
9.39E+13,0.003665192,0.002443461,0,3,gyro
9.39E+13,0.003665192,-0.001221731,0,3,gyro
9.39E+13,-0.008552114,-0.002443461,0.002443461,3,gyro
9.39E+13,-0.010995574,-0.002443461,0.001221731,3,gyro
9.39E+13,0.004886922,0.002443461,0,3,gyro
9.39E+13,0.007330383,0.001221731,-0.001221731,3,gyro
9.39E+13,0,0.001221731,0.001221731,3,gyro
9.39E+13,-0.007330383,-0.003665192,0.002443461,3,gyro
9.39E+13,-0.013439035,-0.001221731,0.004886922,3,gyro
9.39E+13,-0.010995574,-0.001221731,0.001221731,3,gyro
9.39E+13,0.001221731,0,0,3,gyro
9.39E+13,0.004886922,0,0,3,gyro
9.39E+13,-0.003665192,0.001221731,0.003665192,3,gyro
9.39E+13,-0.015882496,-0.003665192,0.003665192,3,gyro
9.39E+13,0.004886922,0.003665192,-0.002443461,3,gyro
9.39E+13,0.001221731,0.001221731,-0.001221731,3,gyro
9.39E+13,-0.02687807,-0.006108652,0.006108652,3,gyro
9.39E+13,-0.030543262,-0.008552114,0.003665192,3,gyro
9.39E+13,0.007330383,0.001221731,-0.001221731,3,gyro
9.39E+13,0.034208454,0.008552114,-0.006108652,3,gyro
9.39E+13,0.008552114,0.003665192,-0.002443461,3,gyro
9.39E+13,-0.02443461,-0.003665192,0.004886922,3,gyro
9.39E+13,-0.030543262,-0.001221731,0.004886922,3,gyro
9.39E+13,-0.015882496,0,0.001221731,3,gyro
9.39E+13,-0.001221731,0.001221731,0.001221731,3,gyro
9.39E+13,0.009773844,0.001221731,-0.001221731,3,gyro
9.39E+13,0.009773844,0.002443461,0,3,gyro
9.39E+13,0.008552114,-0.002443461,0.001221731,3,gyro
9.39E+13,0.010995574,0,-0.003665192,3,gyro
9.39E+13,0.006108652,0.004886922,0.001221731,3,gyro
9.39E+13,-0.013439035,-0.004886922,0.002443461,3,gyro
9.39E+13,-0.019547688,-0.003665192,0.002443461,3,gyro
9.39E+13,-0.004886922,-0.001221731,0.002443461,3,gyro
9.39E+13,-0.002443461,0,0,3,gyro
9.39E+13,0.002443461,0.001221731,-0.001221731,3,gyro
9.39E+13,0,0.001221731,0,3,gyro
9.39E+13,-0.008552114,-0.001221731,0.001221731,3,gyro
9.39E+13,-0.006108652,0.001221731,0.001221731,3,gyro
9.39E+13,-0.010995574,0,0.003665192,3,gyro
9.39E+13,-0.014660766,-0.002443461,0.003665192,3,gyro
9.39E+13,0.004886922,-0.001221731,0,3,gyro
9.39E+13,0.018325957,0.001221731,-0.002443461,3,gyro
9.39E+13,0.006108652,0,0.002443461,3,gyro
9.39E+13,-0.003665192,-0.001221731,0.002443461,3,gyro
9.39E+13,-0.001221731,0,0.001221731,3,gyro
9.39E+13,-0.002443461,0.001221731,0.001221731,3,gyro
9.39E+13,-0.013439035,-0.002443461,0.001221731,3,gyro
9.39E+13,-0.008552114,-0.003665192,0.001221731,3,gyro
9.39E+13,-0.001221731,0,0.001221731,3,gyro
9.39E+13,0.002443461,0.001221731,0,3,gyro
9.39E+13,0.007330383,0.003665192,0,3,gyro
9.39E+13,0,-0.001221731,0,3,gyro
9.39E+13,-0.010995574,0.001221731,0.001221731,3,gyro
9.39E+13,-0.012217305,-0.004886922,0,3,gyro
9.39E+13,-0.002443461,0.001221731,0.001221731,3,gyro
9.39E+13,0.004886922,0.001221731,-0.001221731,3,gyro
9.39E+13,0.008552114,0.002443461,0,3,gyro
9.39E+13,0.004886922,0.001221731,0,3,gyro
9.39E+13,-0.009773844,0.001221731,0.003665192,3,gyro
9.39E+13,-0.009773844,-0.006108652,0,3,gyro
9.39E+13,0.008552114,0.004886922,-0.002443461,3,gyro
9.39E+13,-0.007330383,0.002443461,0.001221731,3,gyro
9.39E+13,-0.029321533,-0.007330383,0.004886922,3,gyro
9.39E+13,-0.007330383,-0.002443461,0.001221731,3,gyro
9.39E+13,0.02443461,0.006108652,-0.003665192,3,gyro
9.39E+13,0.02076942,0.004886922,-0.004886922,3,gyro
9.39E+13,0.003665192,0,0,3,gyro
9.39E+13,-0.006108652,0,0.002443461,3,gyro
9.39E+13,-0.015882496,0,0.002443461,3,gyro
9.39E+13,-0.015882496,-0.002443461,0.001221731,3,gyro
9.39E+13,-0.003665192,0,0.001221731,3,gyro
9.39E+13,0.014660766,-0.002443461,-0.001221731,3,gyro
9.39E+13,0.012217305,0.002443461,0,3,gyro
9.39E+13,0.006108652,-0.002443461,0,3,gyro
9.39E+13,0.008552114,0,-0.002443461,3,gyro
9.39E+13,0.013439035,0.003665192,0.001221731,3,gyro
9.39E+13,-0.002443461,-0.003665192,0,3,gyro
9.39E+13,-0.001221731,-0.002443461,0.001221731,3,gyro
9.39E+13,0.002443461,0.001221731,0.001221731,3,gyro
9.39E+13,-0.002443461,-0.001221731,0,3,gyro
9.39E+13,0.002443461,0.001221731,0,3,gyro
9.39E+13,0.006108652,0.003665192,0,3,gyro
9.39E+13,-0.007330383,-0.002443461,0.001221731,3,gyro
9.39E+13,-0.010995574,-0.003665192,0.002443461,3,gyro
9.39E+13,0,-0.001221731,0.002443461,3,gyro
9.39E+13,0.007330383,0,0.001221731,3,gyro
9.39E+13,0.012217305,0.002443461,0,3,gyro
9.39E+13,0.010995574,-0.001221731,0,3,gyro
9.39E+13,0.004886922,-0.001221731,0.001221731,3,gyro
9.39E+13,-0.006108652,-0.002443461,0.002443461,3,gyro
9.39E+13,-0.002443461,-0.001221731,0.001221731,3,gyro
9.39E+13,0.001221731,0.001221731,0,3,gyro
9.39E+13,-0.003665192,-0.002443461,0.001221731,3,gyro
9.39E+13,-0.003665192,-0.001221731,0.002443461,3,gyro
9.39E+13,0,0,0,3,gyro
9.39E+13,-0.001221731,0,0,3,gyro
9.39E+13,-0.001221731,-0.001221731,0.001221731,3,gyro
9.39E+13,0.003665192,0,0,3,gyro
9.39E+13,0.003665192,0.001221731,0.001221731,3,gyro
9.39E+13,0.004886922,0,0,3,gyro
9.39E+13,0,0.001221731,0,3,gyro
9.39E+13,0,0,0,3,gyro
9.39E+13,0.002443461,0.001221731,-0.001221731,3,gyro
9.39E+13,0.002443461,-0.001221731,-0.001221731,3,gyro
9.39E+13,-0.001221731,0,0.001221731,3,gyro
9.39E+13,-0.001221731,0,0.001221731,3,gyro
9.39E+13,0,0.001221731,0,3,gyro
9.39E+13,0.007330383,0.001221731,-0.002443461,3,gyro
9.39E+13,0.002443461,0.004886922,0.002443461,3,gyro
9.39E+13,-0.009773844,-0.001221731,0.001221731,3,gyro
9.39E+13,0.004886922,0.001221731,-0.003665192,3,gyro
9.39E+13,0.007330383,0.003665192,-0.001221731,3,gyro
9.39E+13,-0.019547688,-0.003665192,0.003665192,3,gyro
9.39E+13,-0.018325957,-0.006108652,0.001221731,3,gyro
9.39E+13,0.021991149,0.004886922,-0.004886922,3,gyro
9.39E+13,0.032986723,0.007330383,-0.006108652,3,gyro
9.39E+13,0.02321288,0.004886922,-0.006108652,3,gyro
9.39E+13,0.006108652,0.002443461,-0.001221731,3,gyro
9.39E+13,-0.012217305,0.003665192,0.002443461,3,gyro
9.39E+13,-0.014660766,-0.001221731,0.001221731,3,gyro
9.39E+13,-0.009773844,0,0,3,gyro
9.39E+13,0.001221731,0.001221731,-0.001221731,3,gyro
9.39E+13,0.014660766,0,-0.002443461,3,gyro
9.39E+13,0.017104227,0.006108652,0.001221731,3,gyro
9.39E+13,0.014660766,0,-0.001221731,3,gyro
9.39E+13,0.017104227,0.003665192,-0.002443461,3,gyro
9.39E+13,0.003665192,0,0.001221731,3,gyro
9.39E+13,-0.010995574,-0.006108652,0,3,gyro
9.39E+13,-0.003665192,-0.002443461,0.001221731,3,gyro
9.39E+13,0.006108652,0,0,3,gyro
9.39E+13,0.006108652,0.001221731,-0.001221731,3,gyro
